"log_ell","log_sigma_f","log_sigma_n","source","chain","retained_draw"
-2.1592424609267,-2.90813269941464,-10.2395980527304,"spike",4,826
-2.04393070016964,-3.00825102504629,-10.5910572075336,"spike",4,827
-2.90499963855565,-2.85778593647605,-10.2367271157384,"spike",4,828
-2.90499963855565,-2.85778593647605,-10.2367271157384,"spike",4,829
-2.51129704949895,-3.10242835460359,-10.0826392203278,"spike",4,830
-2.63996840674697,-2.97441651247458,-10.2205446456531,"spike",4,831
-2.63996840674697,-2.97441651247458,-10.2205446456531,"spike",4,832
-2.63996840674697,-2.97441651247458,-10.2205446456531,"spike",4,833
-2.38148240854801,-2.94596034234868,-10.6739591798726,"spike",4,834
-2.77600932518095,-3.07849562235733,-10.416263160403,"spike",4,835
-3.20883444124036,-2.84335138461941,-10.7438123640964,"spike",4,836
-2.46942166797865,-2.69371167563837,-10.8172031004804,"spike",4,837
-3.17914951231044,-2.72192829781257,-10.6872758220998,"spike",4,838
-1.07807409159264,-2.49353239202205,-11.1398639625862,"spike",4,839
-2.96459483768958,-3.03379354389047,-10.8782342502925,"spike",4,840
-2.5070883347654,-3.18075454596438,-11.0073696514245,"spike",4,841
-2.55341400857389,-2.72228258575461,-11.1553749072348,"spike",4,842
-3.1199711765363,-2.74482757608353,-10.7918980105198,"spike",4,843
-3.1199711765363,-2.74482757608353,-10.7918980105198,"spike",4,844
-3.1199711765363,-2.74482757608353,-10.7918980105198,"spike",4,845
-3.1199711765363,-2.74482757608353,-10.7918980105198,"spike",4,846
-1.25171265020485,-2.48081155487174,-11.3842879382898,"spike",4,847
-1.25171265020485,-2.48081155487174,-11.3842879382898,"spike",4,848
-0.969719955599233,-2.4138442534963,-11.4201253994606,"spike",4,849
-2.84128970693058,-2.84566248311726,-11.3789306409765,"spike",4,850
-2.56863823593098,-2.90999048281434,-11.0188461738985,"spike",4,851
-2.56863823593098,-2.90999048281434,-11.0188461738985,"spike",4,852
-2.56863823593098,-2.90999048281434,-11.0188461738985,"spike",4,853
-2.31581710396078,-3.04013855805176,-11.0990917660694,"spike",4,854
-2.31581710396078,-3.04013855805176,-11.0990917660694,"spike",4,855
-1.73494917376635,-2.80972457973275,-10.8595788534972,"spike",4,856
-2.39878600541292,-3.0536482333609,-11.1676117663224,"spike",4,857
-1.79728726369855,-2.76788100742648,-10.5063813735063,"spike",4,858
-1.79728726369855,-2.76788100742648,-10.5063813735063,"spike",4,859
-2.17489658653018,-2.90928361208326,-10.4399624584004,"spike",4,860
-1.93484372299149,-2.79822926367867,-11.0025827596406,"spike",4,861
-1.80517180278963,-2.69380783745621,-11.1522368201422,"spike",4,862
-1.6862399259557,-2.73665253278524,-11.4148118729151,"spike",4,863
-1.65222499397056,-2.78333354892641,-11.1086047799186,"spike",4,864
-2.73650221670199,-2.73918541236309,-11.1653721090893,"spike",4,865
-2.73650221670199,-2.73918541236309,-11.1653721090893,"spike",4,866
-1.76241522011917,-2.75637879136419,-11.3325312523991,"spike",4,867
-1.76241522011917,-2.75637879136419,-11.3325312523991,"spike",4,868
-1.76241522011917,-2.75637879136419,-11.3325312523991,"spike",4,869
-1.66360303317177,-2.76586017294529,-10.7452307195963,"spike",4,870
-1.37877097326642,-2.55137710557428,-10.961503329107,"spike",4,871
-1.37877097326642,-2.55137710557428,-10.961503329107,"spike",4,872
-1.37877097326642,-2.55137710557428,-10.961503329107,"spike",4,873
-2.21712671560689,-2.98622914311319,-10.0444793456413,"spike",4,874
-2.57721193430929,-2.84064943400196,-10.6182221682376,"spike",4,875
-2.52746386557834,-2.95643235213504,-10.8804932529849,"spike",4,876
-2.52746386557834,-2.95643235213504,-10.8804932529849,"spike",4,877
-1.95094022151257,-2.82947620920586,-10.6620972416495,"spike",4,878
-2.52117537398315,-2.9044428674163,-10.1841324155738,"spike",4,879
-2.4770182612578,-2.9126611800879,-10.2821198836092,"spike",4,880
-2.52945785667592,-2.95777392785185,-11.4554303783155,"spike",4,881
-2.66390647257334,-2.83820304324278,-11.2924685500548,"spike",4,882
-3.25454459689242,-2.79528264291145,-10.524656763436,"spike",4,883
-3.25454459689242,-2.79528264291145,-10.524656763436,"spike",4,884
-2.89436716553984,-2.93979023650946,-10.4460971329584,"spike",4,885
-2.57939806219904,-2.79967623365828,-10.7969054747902,"spike",4,886
-2.57939806219904,-2.79967623365828,-10.7969054747902,"spike",4,887
-2.57939806219904,-2.79967623365828,-10.7969054747902,"spike",4,888
-2.57939806219904,-2.79967623365828,-10.7969054747902,"spike",4,889
-2.57939806219904,-2.79967623365828,-10.7969054747902,"spike",4,890
-2.57939806219904,-2.79967623365828,-10.7969054747902,"spike",4,891
-2.57939806219904,-2.79967623365828,-10.7969054747902,"spike",4,892
-2.46865430648684,-2.89140659157846,-10.8459642735195,"spike",4,893
-2.46865430648684,-2.89140659157846,-10.8459642735195,"spike",4,894
-2.68267027121899,-2.96061951908335,-10.5669765366428,"spike",4,895
-2.68267027121899,-2.96061951908335,-10.5669765366428,"spike",4,896
-2.68267027121899,-2.96061951908335,-10.5669765366428,"spike",4,897
-1.67486235158961,-2.76874697005171,-10.7323566892574,"spike",4,898
-1.67486235158961,-2.76874697005171,-10.7323566892574,"spike",4,899
-1.67486235158961,-2.76874697005171,-10.7323566892574,"spike",4,900
-2.14552950984088,-2.69122409282059,-10.6633517993956,"spike",4,901
-1.21864504894378,-2.51958284170251,-10.5978301726095,"spike",4,902
-1.45801755953056,-2.68445535366012,-10.7877701652435,"spike",4,903
-1.45801755953056,-2.68445535366012,-10.7877701652435,"spike",4,904
-1.26622149086742,-2.59648345829451,-10.6196578900309,"spike",4,905
-1.71146551853257,-2.80001726723247,-11.1869516608287,"spike",4,906
-1.88015460265519,-2.78678516963468,-10.4890656832668,"spike",4,907
-2.23193916398033,-2.87038652171875,-10.3332508071342,"spike",4,908
-2.69389272185483,-3.01205560393948,-10.5131226293534,"spike",4,909
-2.69389272185483,-3.01205560393948,-10.5131226293534,"spike",4,910
-2.73501059143374,-2.96197801357994,-10.4136938395959,"spike",4,911
-2.73501059143374,-2.96197801357994,-10.4136938395959,"spike",4,912
-2.73501059143374,-2.96197801357994,-10.4136938395959,"spike",4,913
-2.73501059143374,-2.96197801357994,-10.4136938395959,"spike",4,914
-2.25689629370997,-2.99039648716883,-10.3292095433763,"spike",4,915
-2.25689629370997,-2.99039648716883,-10.3292095433763,"spike",4,916
-2.25689629370997,-2.99039648716883,-10.3292095433763,"spike",4,917
-2.25689629370997,-2.99039648716883,-10.3292095433763,"spike",4,918
-2.69446701932089,-3.00909510119491,-10.7602274639667,"spike",4,919
-2.69446701932089,-3.00909510119491,-10.7602274639667,"spike",4,920
-2.68293299189885,-2.86742806423827,-10.0212588515921,"spike",4,921
-2.68293299189885,-2.86742806423827,-10.0212588515921,"spike",4,922
-2.68293299189885,-2.86742806423827,-10.0212588515921,"spike",4,923
-1.16927538147425,-2.45156323914594,-10.4880292485026,"spike",4,924
-1.16927538147425,-2.45156323914594,-10.4880292485026,"spike",4,925
-1.20717630545418,-2.60681702052536,-10.239149798902,"spike",4,926
-1.03899894463472,-2.46271473996074,-10.1863163850828,"spike",4,927
-1.80161549100361,-2.771222506519,-9.97398677275461,"spike",4,928
-1.31062276500428,-2.69860060400418,-10.3196332500357,"spike",4,929
-1.31062276500428,-2.69860060400418,-10.3196332500357,"spike",4,930
-2.01724039406403,-2.82434253600902,-10.5780051923127,"spike",4,931
-2.4194817775932,-2.87873984861691,-11.0174670796149,"spike",4,932
-2.4194817775932,-2.87873984861691,-11.0174670796149,"spike",4,933
-2.4194817775932,-2.87873984861691,-11.0174670796149,"spike",4,934
-2.4194817775932,-2.87873984861691,-11.0174670796149,"spike",4,935
-2.7802776405991,-2.87389475355651,-10.6506198475727,"spike",4,936
-2.08608067758203,-2.7762850536823,-10.7572530967855,"spike",4,937
-2.08608067758203,-2.7762850536823,-10.7572530967855,"spike",4,938
-2.60375129428175,-2.92399308738843,-11.1378313832624,"spike",4,939
-2.26242424072537,-2.76971890076185,-10.3511404461471,"spike",4,940
-2.26242424072537,-2.76971890076185,-10.3511404461471,"spike",4,941
-2.3488978296277,-2.84110921099582,-10.335460103737,"spike",4,942
-1.8644160903762,-2.83201903773492,-10.3565343566062,"spike",4,943
-2.91192087039818,-2.9777220048374,-10.4036603171057,"spike",4,944
-2.91192087039818,-2.9777220048374,-10.4036603171057,"spike",4,945
-2.61150524092825,-3.0749920724403,-11.2741449970119,"spike",4,946
-2.12844754125979,-3.03874626841232,-10.6113282027733,"spike",4,947
-1.53698588164604,-2.70892181775597,-10.8410445579926,"spike",4,948
-1.53698588164604,-2.70892181775597,-10.8410445579926,"spike",4,949
-1.84667293730781,-2.7036137922012,-10.6330881979769,"spike",4,950
-0.784261785886977,-2.38938518593261,-10.6008182146587,"spike",4,951
-0.784261785886977,-2.38938518593261,-10.6008182146587,"spike",4,952
-1.69459293978485,-2.49860408533566,-10.9460642506489,"spike",4,953
-1.15757262991375,-2.61969516044327,-10.3554125569586,"spike",4,954
-1.15757262991375,-2.61969516044327,-10.3554125569586,"spike",4,955
-1.63541175542098,-2.71635329415688,-10.6155565960293,"spike",4,956
-2.68792208852789,-2.79313594422916,-10.4310576595551,"spike",4,957
-2.68792208852789,-2.79313594422916,-10.4310576595551,"spike",4,958
-1.58994167124196,-2.75044688049747,-10.5531583276096,"spike",4,959
-1.47863058616698,-2.60765085060302,-10.4005546642904,"spike",4,960
-1.86008990994331,-2.9665323019799,-10.3350007063668,"spike",4,961
-2.66455454477674,-2.93116638291606,-9.89534296229855,"spike",4,962
-2.78993374026308,-2.90459460142666,-10.9663632396457,"spike",4,963
-2.53123098669495,-3.02323500045283,-10.7637335804757,"spike",4,964
-2.58065646663257,-2.81183533072696,-10.6124821834964,"spike",4,965
-2.58065646663257,-2.81183533072696,-10.6124821834964,"spike",4,966
-2.50372105663376,-2.84376942623543,-10.7512846702083,"spike",4,967
-2.50372105663376,-2.84376942623543,-10.7512846702083,"spike",4,968
-3.20606708742772,-2.91424998885455,-10.4587627861372,"spike",4,969
-3.20606708742772,-2.91424998885455,-10.4587627861372,"spike",4,970
-2.69815003780524,-2.90052630637215,-10.752639078661,"spike",4,971
-2.69815003780524,-2.90052630637215,-10.752639078661,"spike",4,972
-2.69815003780524,-2.90052630637215,-10.752639078661,"spike",4,973
-2.69815003780524,-2.90052630637215,-10.752639078661,"spike",4,974
-2.69815003780524,-2.90052630637215,-10.752639078661,"spike",4,975
-2.69815003780524,-2.90052630637215,-10.752639078661,"spike",4,976
-2.69815003780524,-2.90052630637215,-10.752639078661,"spike",4,977
-2.29576935339212,-2.82965036938845,-10.1797045822688,"spike",4,978
-2.29576935339212,-2.82965036938845,-10.1797045822688,"spike",4,979
-2.29576935339212,-2.82965036938845,-10.1797045822688,"spike",4,980
-2.29547884846837,-2.989084507468,-10.6488228873156,"spike",4,981
-2.22427199548774,-3.01601225877581,-10.2875665744597,"spike",4,982
-2.52843359053412,-2.69487160245159,-11.0872082724723,"spike",4,983
-2.89644238287625,-2.86564057117596,-11.1953627263332,"spike",4,984
-2.67126044130619,-2.89924287385658,-11.7738034497864,"spike",4,985
-2.67126044130619,-2.89924287385658,-11.7738034497864,"spike",4,986
-2.76652402647479,-2.8908018092604,-10.7948020446705,"spike",4,987
-1.95133027958672,-2.79463464218969,-10.7397988374463,"spike",4,988
-1.30747866498028,-2.68686815985442,-10.7710731279458,"spike",4,989
-1.70807657176155,-2.75692162164107,-11.3567138288459,"spike",4,990
-2.44963093926735,-3.00559282795815,-11.3072137875364,"spike",4,991
-2.9295439146278,-3.02057322266897,-11.3373133727014,"spike",4,992
-2.9295439146278,-3.02057322266897,-11.3373133727014,"spike",4,993
-2.9295439146278,-3.02057322266897,-11.3373133727014,"spike",4,994
-2.85916914817118,-2.85972595588527,-10.3945028285469,"spike",4,995
-2.64179503109632,-2.82978986477347,-10.9422572118336,"spike",4,996
-2.64179503109632,-2.82978986477347,-10.9422572118336,"spike",4,997
-2.64179503109632,-2.82978986477347,-10.9422572118336,"spike",4,998
-2.64179503109632,-2.82978986477347,-10.9422572118336,"spike",4,999
-2.64179503109632,-2.82978986477347,-10.9422572118336,"spike",4,1000
-2.64179503109632,-2.82978986477347,-10.9422572118336,"spike",4,1001
-2.64179503109632,-2.82978986477347,-10.9422572118336,"spike",4,1002
-2.64179503109632,-2.82978986477347,-10.9422572118336,"spike",4,1003
-2.21492953204614,-2.84473196934525,-10.6940100405769,"spike",4,1004
-3.31090650117679,-2.90748422339698,-11.254101455313,"spike",4,1005
-3.17511275943925,-2.81788172730443,-10.821131707533,"spike",4,1006
-3.17511275943925,-2.81788172730443,-10.821131707533,"spike",4,1007
-3.17511275943925,-2.81788172730443,-10.821131707533,"spike",4,1008
-2.86418029328173,-2.78815027764538,-11.4491655714401,"spike",4,1009
-2.95919650549572,-2.8762304762279,-11.1340694021385,"spike",4,1010
-2.95919650549572,-2.8762304762279,-11.1340694021385,"spike",4,1011
-2.95919650549572,-2.8762304762279,-11.1340694021385,"spike",4,1012
-3.00358045028793,-2.94007046248738,-10.6313670463704,"spike",4,1013
-2.85184052463514,-3.01935932156435,-10.3253241722862,"spike",4,1014
-2.04850763272061,-2.84209054354224,-9.93929911958997,"spike",4,1015
-1.99289006782003,-3.12223658289644,-10.7505835102507,"spike",4,1016
-3.3811472565464,-2.81988254313823,-11.2125679893769,"spike",4,1017
-2.82852322049921,-2.94970439451615,-11.4231834396391,"spike",4,1018
-2.82852322049921,-2.94970439451615,-11.4231834396391,"spike",4,1019
-2.53088154338046,-2.91782026066633,-11.2700707156983,"spike",4,1020
-2.21297776584459,-2.9969617958729,-10.4535475859555,"spike",4,1021
-2.46569320941237,-2.94197803776761,-10.3013395004229,"spike",4,1022
-2.80391506105019,-2.8455882606327,-10.2641320692123,"spike",4,1023
-2.33618768686065,-2.85095032329448,-10.5009910840721,"spike",4,1024
-2.33618768686065,-2.85095032329448,-10.5009910840721,"spike",4,1025
-2.29313657152178,-2.95324195959922,-11.167549637416,"spike",4,1026
-2.78713178292942,-2.93820058691235,-10.413178217269,"spike",4,1027
-2.78713178292942,-2.93820058691235,-10.413178217269,"spike",4,1028
-2.78713178292942,-2.93820058691235,-10.413178217269,"spike",4,1029
-2.78713178292942,-2.93820058691235,-10.413178217269,"spike",4,1030
-2.70055045830966,-3.03871355923267,-10.2507104149529,"spike",4,1031
-2.70055045830966,-3.03871355923267,-10.2507104149529,"spike",4,1032
-2.27803770301863,-2.87193582561599,-10.9582057453389,"spike",4,1033
-2.75649632581874,-2.69483594770706,-11.1540250984785,"spike",4,1034
-2.56947937120423,-2.73529556624518,-11.3283235113031,"spike",4,1035
-2.25189825891851,-2.9087921789472,-10.8778347412481,"spike",4,1036
-2.28856492912183,-2.9470762225824,-11.2130749913431,"spike",4,1037
-2.28856492912183,-2.9470762225824,-11.2130749913431,"spike",4,1038
-2.28856492912183,-2.9470762225824,-11.2130749913431,"spike",4,1039
-2.15320500113276,-2.65344139166314,-10.6082473978689,"spike",4,1040
-2.87259140849157,-2.76128944732814,-10.898435199463,"spike",4,1041
-2.34231513696061,-3.01473856582834,-10.7395652594383,"spike",4,1042
-2.34231513696061,-3.01473856582834,-10.7395652594383,"spike",4,1043
-2.19861110915224,-2.73951067323114,-10.7250643466636,"spike",4,1044
-2.48300411944269,-2.8030382466789,-10.7382766624314,"spike",4,1045
-2.27482170722925,-2.78804610683054,-11.0802738312075,"spike",4,1046
-2.05804187052059,-2.96978969283746,-10.7341236034496,"spike",4,1047
-2.47913496833394,-2.90818399452081,-10.8587498059803,"spike",4,1048
-3.03459887566255,-2.79325417564155,-10.8426806771804,"spike",4,1049
-3.03459887566255,-2.79325417564155,-10.8426806771804,"spike",4,1050
-2.60802574206257,-2.72246568741324,-10.569640840973,"spike",4,1051
-2.89843896228739,-2.74180558961711,-10.5257680148354,"spike",4,1052
-3.05755556696505,-2.90955604010661,-10.7333267843825,"spike",4,1053
-2.66778889180599,-2.66009545462172,-10.9536156145454,"spike",4,1054
-2.33262427384277,-2.67647519311669,-10.4322718295313,"spike",4,1055
-2.81928856698355,-2.90727690894724,-11.0314232666525,"spike",4,1056
-2.91206338368238,-2.89974099969868,-11.8826911559395,"spike",4,1057
-2.9577749833969,-2.80838322113561,-10.9392767976004,"spike",4,1058
-2.9577749833969,-2.80838322113561,-10.9392767976004,"spike",4,1059
-2.9577749833969,-2.80838322113561,-10.9392767976004,"spike",4,1060
-2.65896051834349,-2.6604569520492,-11.0131955029327,"spike",4,1061
-2.09327136528033,-2.86974890633864,-10.9036929964353,"spike",4,1062
-2.63046537949839,-2.985852794226,-10.4686695739221,"spike",4,1063
-2.11959510597918,-2.87076384793744,-10.6270411420535,"spike",4,1064
-2.11959510597918,-2.87076384793744,-10.6270411420535,"spike",4,1065
-1.98390906154363,-2.86175601748259,-10.8601865856985,"spike",4,1066
-1.98118518782421,-2.77192571041039,-11.2518191389712,"spike",4,1067
-2.86923135258197,-2.60571322747682,-10.4384466343766,"spike",4,1068
-3.91097546177817,-2.56148048220257,-11.1659384333711,"spike",4,1069
-2.76648633486007,-2.55277982984865,-11.4460763953771,"spike",4,1070
-3.00697742418899,-3.02420029257056,-10.9360000406161,"spike",4,1071
-2.30008239856748,-2.79938551065069,-11.1345999938934,"spike",4,1072
-1.84631069767186,-2.80231080146927,-10.7229330657503,"spike",4,1073
-2.51891359725409,-3.05910626024434,-10.6862754572754,"spike",4,1074
-2.51891359725409,-3.05910626024434,-10.6862754572754,"spike",4,1075
-2.51891359725409,-3.05910626024434,-10.6862754572754,"spike",4,1076
-2.10162821455217,-3.01841762131462,-10.0539953341963,"spike",4,1077
-2.10162821455217,-3.01841762131462,-10.0539953341963,"spike",4,1078
-1.80980742215465,-2.84437136063732,-10.3392107559366,"spike",4,1079
-2.42533959866964,-2.99197587129978,-9.69531891761209,"spike",4,1080
-3.24873175601162,-2.84338273226332,-10.0144510705786,"spike",4,1081
-3.23703011932957,-2.68232490846851,-10.7729635764451,"spike",4,1082
-3.3454522459137,-2.67666634415026,-11.406332479927,"spike",4,1083
-3.3454522459137,-2.67666634415026,-11.406332479927,"spike",4,1084
-3.11375142745907,-2.88030421809409,-11.1834187159568,"spike",4,1085
-2.33764519129175,-2.94752307565151,-10.6756282356545,"spike",4,1086
-2.33764519129175,-2.94752307565151,-10.6756282356545,"spike",4,1087
-2.08049776399605,-2.91759775367057,-10.7742104431326,"spike",4,1088
-3.01203114068534,-2.79155995192419,-11.2062594275972,"spike",4,1089
-2.55424400501355,-3.07086631121292,-11.1124321484393,"spike",4,1090
-2.33160568000553,-2.90001537982403,-11.6265605618752,"spike",4,1091
-3.13652319034663,-2.85971791298395,-10.4648621784378,"spike",4,1092
-2.22874716938777,-2.69203260691361,-10.9194321496466,"spike",4,1093
-2.61098570167837,-2.90327700337743,-11.1036854539673,"spike",4,1094
-2.61098570167837,-2.90327700337743,-11.1036854539673,"spike",4,1095
-2.40998348704334,-3.04101430963099,-10.2167334905825,"spike",4,1096
-2.40998348704334,-3.04101430963099,-10.2167334905825,"spike",4,1097
-2.40998348704334,-3.04101430963099,-10.2167334905825,"spike",4,1098
-2.00565430767955,-2.75137539681391,-10.5470778001562,"spike",4,1099
-2.00565430767955,-2.75137539681391,-10.5470778001562,"spike",4,1100
-2.68202941412304,-2.69620245291791,-10.3319699247828,"spike",4,1101
-2.45779707782104,-2.75024388740925,-10.5299178969292,"spike",4,1102
-2.31232293395835,-2.75540751550687,-10.4187484157165,"spike",4,1103
-2.91812270923623,-2.76170669512313,-11.2194673774645,"spike",4,1104
-2.90665281188413,-2.64452314293132,-10.7432086376661,"spike",4,1105
-2.22143466462448,-2.56520362943739,-11.1852336405979,"spike",4,1106
-1.19424771012024,-2.70325391267908,-10.807723721673,"spike",4,1107
-1.27951706884266,-2.74833841894449,-11.1276881868781,"spike",4,1108
-1.27951706884266,-2.74833841894449,-11.1276881868781,"spike",4,1109
-0.969950973097738,-2.43452870317823,-10.6347018070554,"spike",4,1110
-2.32045839689435,-2.67470087453598,-10.1622879199684,"spike",4,1111
-2.72937079829195,-2.78516073659297,-11.0010331429908,"spike",4,1112
-2.66818888856807,-2.95260974809637,-10.2935734097104,"spike",4,1113
-2.66818888856807,-2.95260974809637,-10.2935734097104,"spike",4,1114
-2.81068993248422,-2.86345117404154,-10.8635162638434,"spike",4,1115
-2.60610930085877,-3.01854431457709,-10.4699292416514,"spike",4,1116
-2.36030929603797,-2.8854295737631,-10.8142615762254,"spike",4,1117
-1.83903148717459,-2.77195619608959,-11.2388635049859,"spike",4,1118
-1.83903148717459,-2.77195619608959,-11.2388635049859,"spike",4,1119
-2.42018664347023,-2.74194434232327,-10.7818257164452,"spike",4,1120
-2.43391109458166,-2.78032280488995,-10.6588350004309,"spike",4,1121
-2.43391109458166,-2.78032280488995,-10.6588350004309,"spike",4,1122
-2.43391109458166,-2.78032280488995,-10.6588350004309,"spike",4,1123
-2.76651641748844,-2.93563743166476,-11.0319587450896,"spike",4,1124
-2.76651641748844,-2.93563743166476,-11.0319587450896,"spike",4,1125
-2.76651641748844,-2.93563743166476,-11.0319587450896,"spike",4,1126
-2.76088657802208,-2.74808553558933,-11.0021363689818,"spike",4,1127
-2.02811389070538,-2.91584306088858,-10.9925155767599,"spike",4,1128
-2.02811389070538,-2.91584306088858,-10.9925155767599,"spike",4,1129
-2.75121047040878,-3.09448730684928,-10.5149312921577,"spike",4,1130
-2.75121047040878,-3.09448730684928,-10.5149312921577,"spike",4,1131
-2.68080823013505,-2.86922189418256,-10.3212639034062,"spike",4,1132
-2.68080823013505,-2.86922189418256,-10.3212639034062,"spike",4,1133
-2.68080823013505,-2.86922189418256,-10.3212639034062,"spike",4,1134
-2.40824831211162,-3.03635876779152,-10.3429327959807,"spike",4,1135
-2.40824831211162,-3.03635876779152,-10.3429327959807,"spike",4,1136
-2.40824831211162,-3.03635876779152,-10.3429327959807,"spike",4,1137
-2.40824831211162,-3.03635876779152,-10.3429327959807,"spike",4,1138
-2.40824831211162,-3.03635876779152,-10.3429327959807,"spike",4,1139
-2.57284482864854,-3.02573387652409,-10.8710139252355,"spike",4,1140
-2.57284482864854,-3.02573387652409,-10.8710139252355,"spike",4,1141
-2.50498875091136,-2.887555196696,-10.8407574652401,"spike",4,1142
-2.44003328292626,-2.95559720519852,-10.8352809074531,"spike",4,1143
-2.44003328292626,-2.95559720519852,-10.8352809074531,"spike",4,1144
-2.44003328292626,-2.95559720519852,-10.8352809074531,"spike",4,1145
-2.44003328292626,-2.95559720519852,-10.8352809074531,"spike",4,1146
-2.688453942932,-3.02420189288908,-11.0218224558157,"spike",4,1147
-2.82469669695246,-2.91806756620282,-10.9780375179776,"spike",4,1148
-2.82469669695246,-2.91806756620282,-10.9780375179776,"spike",4,1149
-2.82469669695246,-2.91806756620282,-10.9780375179776,"spike",4,1150
-2.82469669695246,-2.91806756620282,-10.9780375179776,"spike",4,1151
-2.11352549014984,-3.00592050603141,-10.145016593336,"spike",4,1152
-2.11352549014984,-3.00592050603141,-10.145016593336,"spike",4,1153
-1.28459060868669,-2.69760051250456,-10.3925529871833,"spike",4,1154
-1.06644136650905,-2.47690819470916,-10.816640981228,"spike",4,1155
-2.77219298972717,-2.78228518913521,-10.1594821387587,"spike",4,1156
-3.22317274064059,-2.72087060544897,-10.3613885324142,"spike",4,1157
-1.20350563577973,-2.66278603789125,-10.3490226585874,"spike",4,1158
-1.75507320537156,-2.78759843418445,-10.6725851782385,"spike",4,1159
-1.48871193569867,-2.74176461647429,-10.3987542370933,"spike",4,1160
-1.87129051012011,-2.97149872248479,-10.3686901215549,"spike",4,1161
-1.76797405485186,-2.87322104358521,-10.6026010150649,"spike",4,1162
-2.39139929790205,-2.96408944412104,-11.0424668560556,"spike",4,1163
-2.56078660714117,-2.85579474370555,-11.2456738905542,"spike",4,1164
-2.44656915664564,-2.88380730722973,-10.4705363830551,"spike",4,1165
-1.21895522830441,-2.54560639159591,-10.8218296879706,"spike",4,1166
-1.21895522830441,-2.54560639159591,-10.8218296879706,"spike",4,1167
-2.45390504141054,-2.87752341484103,-10.3012025894144,"spike",4,1168
-2.45390504141054,-2.87752341484103,-10.3012025894144,"spike",4,1169
-2.45390504141054,-2.87752341484103,-10.3012025894144,"spike",4,1170
-2.45390504141054,-2.87752341484103,-10.3012025894144,"spike",4,1171
-2.45390504141054,-2.87752341484103,-10.3012025894144,"spike",4,1172
-2.79115831952306,-3.03981941469815,-10.4198075624668,"spike",4,1173
-1.85724821124659,-2.77860578501707,-11.0960083340674,"spike",4,1174
-1.73619604590312,-2.79767007195589,-10.9012675182214,"spike",4,1175
-1.73619604590312,-2.79767007195589,-10.9012675182214,"spike",4,1176
-1.87192382664584,-2.72999110389387,-10.4417802256132,"spike",4,1177
-2.66458796495265,-2.9600307199302,-11.0601357026006,"spike",4,1178
-2.67048005533351,-2.77890925476442,-11.144655067462,"spike",4,1179
-3.03240555960748,-2.61382627134771,-10.5993498068226,"spike",4,1180
-3.03240555960748,-2.61382627134771,-10.5993498068226,"spike",4,1181
-2.41341661280172,-2.66481528199771,-10.922377011024,"spike",4,1182
-1.91346290297397,-2.59546415268161,-10.7053741313298,"spike",4,1183
-1.92819735591735,-2.91093003012852,-10.3452486302552,"spike",4,1184
-3.03547644026472,-2.8387391524448,-10.5687367348811,"spike",4,1185
-2.41307861453392,-2.81701158394952,-10.9326219372161,"spike",4,1186
-2.32693927195134,-2.99141580981411,-10.4714445245007,"spike",4,1187
-2.32693927195134,-2.99141580981411,-10.4714445245007,"spike",4,1188
-2.06441537455934,-2.92578444661832,-10.7715353951709,"spike",4,1189
-2.99210025026526,-2.86474810373111,-11.064966579555,"spike",4,1190
-1.98180304650474,-2.81920389942219,-10.9492826801866,"spike",4,1191
-1.67968314858545,-2.81897421168557,-11.0255597070641,"spike",4,1192
-1.75285425895756,-2.79098952437629,-10.1675508001192,"spike",4,1193
-1.76804779445607,-2.64088103912421,-10.4314464960044,"spike",4,1194
-2.55311299512721,-3.11879766586602,-9.85974638458348,"spike",4,1195
-3.2886285445055,-2.72400871323256,-10.3157618475891,"spike",4,1196
-2.83546359934476,-2.66416637261243,-10.6753568441757,"spike",4,1197
-2.83546359934476,-2.66416637261243,-10.6753568441757,"spike",4,1198
-2.39885360700055,-2.81623809802399,-10.4704073508604,"spike",4,1199
-1.90062337205061,-2.84697487516837,-10.6046198268475,"spike",4,1200
-1.90062337205061,-2.84697487516837,-10.6046198268475,"spike",4,1201
-2.09700325298436,-2.99956525158067,-10.4007547660356,"spike",4,1202
-1.94606878276024,-2.8863046311409,-10.4881563856778,"spike",4,1203
-2.54725100103785,-2.89748895266383,-10.4866831785084,"spike",4,1204
-2.54725100103785,-2.89748895266383,-10.4866831785084,"spike",4,1205
-2.54725100103785,-2.89748895266383,-10.4866831785084,"spike",4,1206
-2.98149916033951,-2.89794312965949,-10.3235070350147,"spike",4,1207
-2.12154463009925,-2.75509564884341,-10.1470442467629,"spike",4,1208
-2.12154463009925,-2.75509564884341,-10.1470442467629,"spike",4,1209
-1.37661243769081,-2.71799574584273,-10.2915964378825,"spike",4,1210
-1.02916856977916,-2.4967879440108,-10.793887302968,"spike",4,1211
-1.26993135783469,-2.61372710024101,-10.3165081530814,"spike",4,1212
-2.08430722991756,-2.87844833551388,-9.99794416906007,"spike",4,1213
-2.888635666942,-2.71677331761616,-10.4067507335104,"spike",4,1214
-2.888635666942,-2.71677331761616,-10.4067507335104,"spike",4,1215
-2.888635666942,-2.71677331761616,-10.4067507335104,"spike",4,1216
-2.30601242387973,-2.69375033745166,-10.8832803649915,"spike",4,1217
-1.06906210178599,-2.41289984962531,-11.1428197918712,"spike",4,1218
-1.06906210178599,-2.41289984962531,-11.1428197918712,"spike",4,1219
