"eta","replication","source","seed","source_label","method","RMSE","MAE","Coverage95","Width95","CalibrationMAE","CRPS","NLPD","RMSE_reference","delta_RMSE"
0.01,3,"edge",20461387,"Moving-edge source","Matern 1.5",0.186134992885981,0.130914815058857,0.785841760856633,0.389264315601144,0.136199806662701,0.102004994118856,0.7940272311716,0.186418912449598,-0.00028391956361698
0.01,3,"edge",20461387,"Moving-edge source","Matern 2.5",0.187336628955946,0.132243517934842,0.751933372992266,0.349909890430765,0.172933893515764,0.104244191302002,1.53445932343206,0.186418912449598,0.000917716506348004
0.01,3,"mixture",20461387,"Broad plus sharp source","RBF",0.0667272759749629,0.024342812759459,0.88518738845925,0.131486168233876,0.0955841017251636,0.0217336585532715,1.38128937295364,0.059181440964976,0.00754583500998691
0.01,3,"mixture",20461387,"Broad plus sharp source","Matern 0.5",0.059181440964976,0.0267732111237617,0.988102320047591,0.324890390623242,0.169496207614515,0.0276625984584988,-1.2745862689738,0.059181440964976,0
0.01,3,"mixture",20461387,"Broad plus sharp source","Matern 1.5",0.0623308131523495,0.0227542581063848,0.954193932183224,0.189270928446442,0.124309562760262,0.0218361736058608,-0.912569724993951,0.059181440964976,0.0031493721873735
0.01,3,"mixture",20461387,"Broad plus sharp source","Matern 2.5",0.0638838116131414,0.0222735379912277,0.939321832242713,0.162613487645371,0.109653108268888,0.0212726662798559,-0.366045127919402,0.059181440964976,0.0047023706481654
0.01,3,"ring",20461387,"Ring-shaped source","RBF",0.165626758852353,0.107447998920087,0.701963117192148,0.314915998076895,0.152336035098156,0.091193788417588,1.70829498532788,0.163963292594042,0.00166346625831101
0.01,3,"ring",20461387,"Ring-shaped source","Matern 0.5",0.163963292594042,0.102134687519525,0.898274836406901,0.59306848503969,0.0635347263533611,0.0863931836968906,-0.327544762751053,0.163963292594042,0
0.01,3,"ring",20461387,"Ring-shaped source","Matern 1.5",0.163483512867319,0.103748750768105,0.795954788816181,0.414487319249184,0.104804803688281,0.0869916335761781,0.164814603232034,0.163963292594042,-0.000479779726723001
0.01,3,"ring",20461387,"Ring-shaped source","Matern 2.5",0.164100271464082,0.104790900869967,0.759071980963712,0.373394894740939,0.122205160618679,0.0882093007868303,0.54537885305719,0.163963292594042,0.000136978870039994
0.01,3,"sine",20461387,"Sine-cosine source","RBF",0.0653622621591122,0.0490421047676177,0.771564544913742,0.156073419585393,0.194126635930993,0.0355163242491566,-1.19262057675572,0.100907840211196,-0.0355455780520838
0.01,3,"sine",20461387,"Sine-cosine source","Matern 0.5",0.100907840211196,0.0781692246074342,0.991076740035693,0.596336223342186,0.122649092801904,0.0583653376055817,-0.772332995485531,0.100907840211196,0
0.01,3,"sine",20461387,"Sine-cosine source","Matern 1.5",0.0794366257697567,0.0593899158060159,0.933967876264128,0.26108883989397,0.0393080755502677,0.0416632733461578,-1.25605900409366,0.100907840211196,-0.0214712144414393
0.01,3,"sine",20461387,"Sine-cosine source","Matern 2.5",0.0739079012614775,0.0547672731965539,0.860202260559191,0.20759369837387,0.112107004759072,0.0392505204309319,-1.26533074145066,0.100907840211196,-0.0269999389497185
0.01,3,"spike",20461387,"Hidden narrow spike","RBF",0.0444428249862031,0.0136908525732047,0.933967876264128,0.0904843082399467,0.125194452706722,0.0133537773780813,-0.520316475041767,0.0458035796297349,-0.0013607546435318
0.01,3,"spike",20461387,"Hidden narrow spike","Matern 0.5",0.0458035796297349,0.0122141502351936,0.971445568114218,0.154435254956887,0.153834399167162,0.0153445651467841,-1.61878169906565,0.0458035796297349,0
0.01,3,"spike",20461387,"Hidden narrow spike","Matern 1.5",0.0446970530036114,0.0132460540376192,0.955978584176086,0.118837425205777,0.138958581201666,0.0141605477794019,-1.38627132758336,0.0458035796297349,-0.0011065266261235
0.01,3,"spike",20461387,"Hidden narrow spike","Matern 2.5",0.0445297172995921,0.013475427296937,0.947055324211779,0.108467764920027,0.133002305175491,0.0138636368319968,-1.19176090207627,0.0458035796297349,-0.0012738623301428
0.01,4,"dipole",20561387,"Positive-negative dipole","RBF",0.0395066977540742,0.0239812503101909,0.937537180249851,0.187332402853883,0.0932937983343248,0.0211934555749883,-1.23485701114634,0.043526293020846,-0.0040195952667718
0.01,4,"dipole",20561387,"Positive-negative dipole","Matern 0.5",0.043526293020846,0.0233044663436563,0.989886972040452,0.471760078581979,0.176263013087448,0.0336832594780082,-1.13134647838323,0.043526293020846,0
0.01,4,"dipole",20561387,"Positive-negative dipole","Matern 1.5",0.0376065843520643,0.021869152822505,0.979773944080904,0.295012540980318,0.156883179654967,0.0240688710262639,-1.51202817047206,0.043526293020846,-0.0059197086687817
0.01,4,"dipole",20561387,"Positive-negative dipole","Matern 2.5",0.0377132790895209,0.0221800632387567,0.976204640095181,0.249696861070042,0.139854625223082,0.0223250758139257,-1.56921821907335,0.043526293020846,-0.0058130139313251
0.01,4,"edge",20561387,"Moving-edge source","RBF",0.215526504121136,0.147639685235286,0.682926829268293,0.309061690941413,0.244989217727543,0.121277912142607,4.74216920589419,0.193191793165885,0.022334710955251
0.01,4,"edge",20561387,"Moving-edge source","Matern 0.5",0.193191793165885,0.131503006401561,0.882212968471148,0.656338446944875,0.0698553688280785,0.101737315968407,-0.190516039901116,0.193191793165885,0
0.01,4,"edge",20561387,"Moving-edge source","Matern 1.5",0.201801882152185,0.13586589530661,0.779892920880428,0.40136631376102,0.130176606186794,0.108227409980146,0.986662982393993,0.193191793165885,0.0086100889863
0.01,4,"edge",20561387,"Moving-edge source","Matern 2.5",0.206068320625603,0.13915711141471,0.744794765020821,0.356165708834093,0.170851799524093,0.112311294241681,1.98932952054374,0.193191793165885,0.012876527459718
0.01,4,"mixture",20561387,"Broad plus sharp source","RBF",0.0679819569790848,0.0303136017654548,0.91076740035693,0.139882610704415,0.0549832688875669,0.0244495316023545,0.837130830075025,0.0585988827033521,0.0093830742757327
0.01,4,"mixture",20561387,"Broad plus sharp source","Matern 0.5",0.0585988827033521,0.031750063110498,0.992266508030934,0.346519971131593,0.162283239143367,0.0298255459336852,-1.26609891004115,0.0585988827033521,0
0.01,4,"mixture",20561387,"Broad plus sharp source","Matern 1.5",0.0631497984687666,0.0302948113917592,0.956573468173706,0.203148242750645,0.107281008328376,0.024891024941701,-1.06704943794364,0.0585988827033521,0.00455091576541451
0.01,4,"mixture",20561387,"Broad plus sharp source","Matern 2.5",0.0649955081694658,0.0300610259057078,0.937537180249851,0.174445883770095,0.0906911808447353,0.0243634717509309,-0.644619629672423,0.0585988827033521,0.0063966254661137
0.01,4,"ring",20561387,"Ring-shaped source","RBF",0.168491411358652,0.11052978238912,0.6918500892326,0.315304034002223,0.16088749256395,0.0934453423564894,1.81537663858055,0.167423155097691,0.00106825626096099
0.01,4,"ring",20561387,"Ring-shaped source","Matern 0.5",0.167423155097691,0.107375748842944,0.89708506841166,0.579626576099019,0.0618690511600238,0.0883541161627326,-0.28769935819052,0.167423155097691,0
0.01,4,"ring",20561387,"Ring-shaped source","Matern 1.5",0.167074607451505,0.108570712342534,0.786436644854253,0.407503791671043,0.106589455681142,0.0895710314887675,0.279436987721844,0.167423155097691,-0.000348547646186026
0.01,4,"ring",20561387,"Ring-shaped source","Matern 2.5",0.167530721325826,0.109181878785573,0.745984533016062,0.369028525230369,0.123766731112433,0.0907883126620435,0.678812846368445,0.167423155097691,0.000107566228134987
0.01,4,"sine",20561387,"Sine-cosine source","RBF",0.0629138035628052,0.0492468352668554,0.622248661511005,0.132259611769549,0.309236689470553,0.0373400166321567,-0.617527997637916,0.0881507914855331,-0.0252369879227279
0.01,4,"sine",20561387,"Sine-cosine source","Matern 0.5",0.0881507914855331,0.0692531793807329,0.997620464009518,0.539862016218179,0.117964381320642,0.0521861545477929,-0.877558053085378,0.0881507914855331,0
0.01,4,"sine",20561387,"Sine-cosine source","Matern 1.5",0.0702843298541596,0.055873350779599,0.912552052349792,0.231897413882856,0.0668214604402142,0.0388954349214782,-1.27695186434201,0.0881507914855331,-0.0178664616313735
0.01,4,"sine",20561387,"Sine-cosine source","Matern 2.5",0.0655576283230132,0.0524442908102659,0.840571088637716,0.181100697802895,0.15768999107674,0.0372570792417392,-1.18841301549095,0.0881507914855331,-0.0225931631625199
0.01,4,"spike",20561387,"Hidden narrow spike","RBF",0.0445592922103979,0.0131866460209538,0.926829268292683,0.080119418320429,0.122071311719215,0.0129116951425154,0.174839908582541,0.0458523876954583,-0.0012930954850604
0.01,4,"spike",20561387,"Hidden narrow spike","Matern 0.5",0.0458523876954583,0.0119007352737758,0.967876264128495,0.148957631104061,0.15390504164188,0.0150295533232221,-1.59931569537513,0.0458523876954583,0
0.01,4,"spike",20561387,"Hidden narrow spike","Matern 1.5",0.0447523123977074,0.0127153457227511,0.956573468173706,0.111356908955413,0.138735499702558,0.0137277349432567,-1.26683612021697,0.0458523876954583,-0.00110007529775091
0.01,4,"spike",20561387,"Hidden narrow spike","Matern 2.5",0.0446056308463111,0.0128842851183925,0.945270672218917,0.0999966810500899,0.133671549672814,0.0133934520307412,-0.972728991699785,0.0458523876954583,-0.00124675684914721
0.01,5,"dipole",20661387,"Positive-negative dipole","RBF",0.0388323986705105,0.0244725927203113,0.950029744199881,0.200049359874108,0.0922601873884592,0.0216052882165879,-1.37136410837049,0.0421907466896437,-0.0033583480191332
0.01,5,"dipole",20661387,"Positive-negative dipole","Matern 0.5",0.0421907466896437,0.021888945491713,0.991671624033314,0.491188988281042,0.17834510707912,0.0343630799253069,-1.10092210161621,0.0421907466896437,0
0.01,5,"dipole",20661387,"Positive-negative dipole","Matern 1.5",0.0362490183163857,0.0212231871242929,0.982153480071386,0.31662976999658,0.162906380130874,0.0247275601474722,-1.47970585977405,0.0421907466896437,-0.00594172837325799
0.01,5,"dipole",20661387,"Positive-negative dipole","Matern 2.5",0.036489041934501,0.021913505703295,0.980368828078525,0.270450278560754,0.147736838191553,0.0229099041219402,-1.56025285956838,0.0421907466896437,-0.0057017047551427
0.01,5,"edge",20661387,"Moving-edge source","RBF",0.223285344660845,0.152518303681545,0.701963117192148,0.347918867892488,0.214575773349197,0.124728162109921,3.76501600728749,0.18841642018868,0.034868924472165
0.01,5,"edge",20661387,"Moving-edge source","Matern 0.5",0.18841642018868,0.120847927118875,0.911362284354551,0.713678998250334,0.0746888013087448,0.0980189437704678,-0.2463617477098,0.18841642018868,0
0.01,5,"edge",20661387,"Moving-edge source","Matern 1.5",0.203058161161343,0.132475223490563,0.801903628792386,0.442376497008102,0.100358045806068,0.106851609038663,0.662157950304321,0.18841642018868,0.014641740972663
0.01,5,"edge",20661387,"Moving-edge source","Matern 2.5",0.209553949273728,0.13923325164691,0.772159428911362,0.395141309869751,0.137835737656157,0.112605611768363,1.48520034000848,0.18841642018868,0.021137529085048
0.01,5,"mixture",20661387,"Broad plus sharp source","RBF",0.0674643981314719,0.0341864027381791,0.900654372397383,0.136638989288105,0.0479338935157644,0.0265364396054785,0.884893666523023,0.0619174396775852,0.0055469584538867
0.01,5,"mixture",20661387,"Broad plus sharp source","Matern 0.5",0.0619174396775852,0.0377336514184812,0.988697204045211,0.333077276071349,0.14317259071981,0.0315169844194679,-1.23760215463599,0.0619174396775852,0
0.01,5,"mixture",20661387,"Broad plus sharp source","Matern 1.5",0.0639062771919425,0.0347353300840411,0.944675788221297,0.193169672164,0.0660778554431886,0.0267216242773454,-0.929097847133317,0.0619174396775852,0.0019888375143573
0.01,5,"mixture",20661387,"Broad plus sharp source","Matern 2.5",0.065043455407041,0.0340522046963498,0.926234384295062,0.166672062764179,0.0433979030339084,0.0262108769812458,-0.47483810282447,0.0619174396775852,0.0031260157294558
0.01,5,"ring",20661387,"Ring-shaped source","RBF",0.165613568496234,0.111647552319129,0.685901249256395,0.296994552935346,0.178957093991672,0.093523388364663,2.14639321076438,0.16232507734324,0.00328849115299398
0.01,5,"ring",20661387,"Ring-shaped source","Matern 0.5",0.16232507734324,0.107085003747544,0.903033908387864,0.592473138123477,0.060158759666865,0.0864360020902899,-0.34456681074813,0.16232507734324,0
0.01,5,"ring",20661387,"Ring-shaped source","Matern 1.5",0.16261215529242,0.108875773496131,0.778108268887567,0.402107646029636,0.103466314693635,0.0881057617878468,0.210818352843493,0.16232507734324,0.000287077949180009
0.01,5,"ring",20661387,"Ring-shaped source","Matern 2.5",0.16354525445517,0.109746962024603,0.741225461035098,0.358397613814303,0.128391954193932,0.0897779798110643,0.671313813628842,0.16232507734324,0.00122017711193001
0.01,5,"sine",20661387,"Sine-cosine source","RBF",0.0575280075508548,0.0432351722321861,0.735276621058893,0.123816585951855,0.241568634741225,0.0309779642868554,-1.38222414202427,0.0767679492641564,-0.0192399417133016
0.01,5,"sine",20661387,"Sine-cosine source","Matern 0.5",0.0767679492641564,0.059507627032481,0.997025580011898,0.556093415014167,0.14666753420583,0.048122324192308,-0.905702789294283,0.0767679492641564,0
0.01,5,"sine",20661387,"Sine-cosine source","Matern 1.5",0.0602706642433537,0.0468285890597333,0.980368828078525,0.237421356503283,0.021816255205235,0.0320344457329081,-1.52692071896276,0.0767679492641564,-0.0164972850208027
0.01,5,"sine",20661387,"Sine-cosine source","Matern 2.5",0.0576302445800267,0.0443812669213781,0.926234384295062,0.179685899791782,0.0637444229625223,0.0303828242685516,-1.61156990649088,0.0767679492641564,-0.0191377046841297
0.01,5,"spike",20661387,"Hidden narrow spike","RBF",0.044785484962925,0.014169364845152,0.905413444378346,0.0713732373898609,0.115661436644854,0.0132472026449042,1.23349083759782,0.0456050995457727,-0.000819614582847704
0.01,5,"spike",20661387,"Hidden narrow spike","Matern 0.5",0.0456050995457727,0.0124313401967251,0.967281380130875,0.150356193137854,0.152046029149316,0.0152766128745405,-1.60921420572179,0.0456050995457727,0
0.01,5,"spike",20661387,"Hidden narrow spike","Matern 1.5",0.044671508310904,0.0135224683842918,0.94824509220702,0.107225884099573,0.129879164187983,0.0139427613487692,-1.17073914407344,0.0456050995457727,-0.000933591234868698
0.01,5,"spike",20661387,"Hidden narrow spike","Matern 2.5",0.0446020265663393,0.0137558098417407,0.935157644259369,0.0941317003674204,0.125343173706127,0.013622537297319,-0.737302033673123,0.0456050995457727,-0.0010030729794334
0.01,6,"dipole",20761387,"Positive-negative dipole","RBF",0.03757526505186,0.0223670486778157,0.958953004164188,0.200626063226542,0.105421995835812,0.0206798049928824,-1.39877898042758,0.0424668815049327,-0.0048916164530727
0.01,6,"dipole",20761387,"Positive-negative dipole","Matern 0.5",0.0424668815049327,0.0215972621845462,0.990481856038073,0.474989723292348,0.176932257584771,0.0335556202815783,-1.12888749661202,0.0424668815049327,0
0.01,6,"dipole",20761387,"Positive-negative dipole","Matern 1.5",0.0358761607596617,0.020146937349267,0.980963712076145,0.30239647320615,0.162980740630577,0.0238040828010062,-1.5111765899577,0.0424668815049327,-0.006590720745271
0.01,6,"dipole",20761387,"Positive-negative dipole","Matern 2.5",0.0358806782062342,0.0205245325541698,0.979179060083284,0.258766096224434,0.148926606186794,0.0219883884180349,-1.58135220030822,0.0424668815049327,-0.0065862032986985
0.01,6,"edge",20761387,"Moving-edge source","RBF",0.227370504219462,0.15852061411453,0.686496133254015,0.311902392538169,0.264769110648424,0.130142048145015,5.79896035431188,0.192405574624102,0.03496492959536
0.01,6,"edge",20761387,"Moving-edge source","Matern 0.5",0.192405574624102,0.126547497476771,0.882807852468769,0.661206377075707,0.0761760113027959,0.100605353523826,-0.19092004792741,0.192405574624102,0
0.01,6,"edge",20761387,"Moving-edge source","Matern 1.5",0.206629159391421,0.138385281940344,0.76918500892326,0.397984000309075,0.129358640690065,0.110920307582296,1.2383048804701,0.192405574624102,0.014223584767319
0.01,6,"edge",20761387,"Moving-edge source","Matern 2.5",0.213211470278278,0.144987059393536,0.739440809042237,0.354311345313605,0.179626338488995,0.117149697420005,2.47096800628433,0.192405574624102,0.020805895654176
0.01,6,"mixture",20761387,"Broad plus sharp source","RBF",0.0677598690686416,0.0338097645733515,0.917906008328376,0.14101152828664,0.027544244497323,0.0260927880414646,0.549457500321357,0.062068197617956,0.00569167145068561
